,product_id,tags,tags_value
748,5e8d7d681db40e4c921cc994,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",18
749,5e3e1e80659f9c012d05e35c,"Deep V-Neck,fashion women,trousers,Cotton,rompersjumpsuit,printjumpersuit,Women's Fashion,V-neck,Jumpsuits & Rompers,backless,Print,sleeveless,backlesssiamese,siamesetrouser,women Jumpsuit,Casual,jumpsuit,Women",18
750,5cff1056c76d52288fac419d,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,Fashion,Casual,Women",12
752,5ec5fba4a6e08e12f03e460e,"Summer,Fashion,Mini,Vintage,button,slim,Women's Fashion,Spring,sexy,Striped,Dress,Women",12
753,5a748120dc0c28764634ccfe,"Fashion Accessory,slimmingshapewear,hotshaper,Body Shapers,waist trainer,trainingcorset,slimwaistshaperbelt,bodyslimmingcincher,slimmingwaistbelt,bodyshaperwomen,belt",11
754,5d0b0ac9fdbec0744e2584a9,"Summer,Plus Size,Tank,Tops,Spaghetti Strap,tank top,floralprinted,Women's Fashion,Fashion,Design,printed,Floral,sleeveless,Spaghetti,Casual",15
755,5d6f980190bd5f5694d25a6d,"Summer,Funny T Shirt,Shirt,Sleeve,Shorts,tshirtcotton,Tops,short-sleeved shirt,short sleeves,cottontop,Casual,Women's Fashion,tshirtsfemme,tanktopshirt,women t shirt,Women,printed,Cotton,letterprinttshirt,summer tops,casualtshirttop",21
756,5cdbb7300ffb0e5faa5d5d63,"Summer,Plus Size,Deep V-Neck,Dress,short sleeves,V-neck,Mini dress,beach dress,Fashion,t-shirt dress,Casual,blouse,Shorts,Tops & Blouses,Sleeve,summer dress,Women's Fashion,Swimsuit,swim suit cover up,Party Dress,Ladies,party,linen dress,Beach,loose dress,Swimming",26
757,5cedf93ac0baab7389f4ccd7,"Summer,Shorts,Cotton,Cotton T Shirt,letter print,cute,teeshirthomme,short sleeves,animalprotectiontshirt,Round neck,Women's Fashion,Fashion,printed,topsamptee,Casual,beetshirt,Women,Sleeve,T Shirts,Necks",20
758,5d09ecc2f5d4eb7721203368,"party,Goth,Plus Size,Summer,Dress,V-neck,bodycon,Women's Fashion,Party Dress,Design,Sexy Dress,sleeveless,sexy,Fashion,backless",15
759,5eb5268448db4b2032243489,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,Short pants,Waist,Slim Fit,summer shorts,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",17
760,5ed9bcfdaaa2b81d9c991b83,"Vest,Slim Fit,Tops & Blouses,muscleshirt,Tops,slim,Undershirts,T Shirts,Tank,Muscle,Spaghetti",11
762,5def3c02b8bdac0102daa099,"Summer,Fashion,long dress,Dress,Floral dress,beach dress,Party Dress,party,Floral,maxi dress,Floral print,Necks,Sleeve,bohemian maxi dress,summer dress,Women's Fashion,Long Sleeve,boho dress,splits,Print,splitbohodre,Holiday,Beach",23
763,5d2fca68d4465c17e6206de7,"Summer,sleeveless,Plus Size,chiffon,chiffon dress,Beach,Dress,summer dress,spaghettistrapdre,long dress,beach dress,Sleeveless dress,Spaghetti,Sexy Dress,Women's Fashion,sexy,Women,Fashion,Casual,Women Fashion,casual dress",21
764,5b12401145089b206d7a455e,"Summer,romperswomenjumpsuit,floralprintromper,Women's Fashion,sexy,Print,Women,sexy jumpsuit,playsuit,rompersforwomen,Rompers,jumpsuitsforwomen,jumpsuit",13
765,5ccaadf547634f48ae1daf8c,"bathing suit,Fashion,sexy bra,onepiece,sexy bikini,Swimwear,swimsuits for women,Push up bikini,push up swimwear,beach swimwear,Bikini,Women,Suits,Swimming,sexy,Swimsuit,Women's Fashion,beachwearladie",18
766,5da42681410d480fbb13c9db,"Fashion,long dress,plus size dress,Dress,short sleeves,Women's Fashion,Party Dress,polka dot dress,pocketdres,women dress,maxi dress,shirtdressforwomen,Women,party,34sleevedres,Necks,Sleeve,stripedres,polka dot,Polkas,Shorts,longshirtdres,Holiday,Beach",24
767,5c0a0eab7721f07320bdacd0,"Blues,Plus Size,pants,Women jeans,denimromper,Rompers,Women's Fashion,Fashion,womenoverall,Denim pants,jumpsuit,Casual,Women",13
768,5e60a7a59c6112c4c01a2ded,"Summer,Beach Shorts,Yoga,Athletics,pants,casualshort,Beach,athleticshort,sexyshort,sportshort,yogashort,gymshort,Women's Fashion,Shorts,Sport,Fashion,Casual,Women",18
771,593e59811897c53b972f5dc7,"Summer,long skirt,Fashion,Elegant,solid,Skirts,Dress,Sexy Dress,Formal Dress,Women's Fashion,party,sexy,Beach",13
773,5aea67918a743b21013e41f6,"Summer,halter dress,Lace,Cocktail,Mini,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,backless,Ladies,sexy,Necks",16
774,5f11698e9a44cd5ecd1909db,"Mini,Summer,portablefan,usb,minifan,Rechargeable,travelfan,Outdoor,Fans,sportfan,Sport,neckhangingfan,lazyfan",13
775,5ccfa41e35af5c46c0bbad64,"hollowingout,halter dress,Halter,Summer,Dresses,Dress,summer dress,V-neck,Women's Fashion,Sleeveless dress,women dress,sleeveless,V-neck Dresses,Women",14
776,5c9b5efc65b4b3700cd6c679,"blouse,shirt women,blouse women,Shirt,letter print,Summer,blusasfeminina,Tee Shirt,summer t-shirts,comfy,funnyshirt,Casual,blusasmujer,Funny,Women's Fashion,Fashion,T-Shirt womens,Ladies,Women,summer tops,printed",21
777,5e71b033d9b4ac3bfee4274f,"sleeve v-neck,Summer,Slim Fit,Sleeve,Shorts,women Jumpsuit,slim,bodysuitsjumpsuit,short sleeves,V-neck,bodycon,shortjumpsuit,chestzipper,rompersoverall,zippers,summerjumpsuit,jumpsuitshort,rompersshort,jumpsuit",19
778,5cdfa97c034a3c0f3af1bfd1,"Deep V-Neck,Summer,Fashion,leaf,short dress,leopard print,Dress,V-neck,Women's Fashion,Lotus,Casual,Women",12
779,5ccfc1718249575e0f776a12,"lace dresses,Club Dress,Plus Size,Lace,Summer,long dress,Clothing,Dress,summer dress,Women's Fashion,Maxi Dresses,womens clothes,Elegant,beach dress,Sleeveless dress,sleeveless,party,Women,Fashion,casual dress",20
781,5ed4cabd34f3329741e8c3ee,"Funny,letter print,Fashion,Shirt,Sleeve,Summer,unisex,Tops,short sleeves,Shorts,T Shirts,Plus Size,black,Tops & T-Shirts,Print,Women,Women's Fashion,Casual,Cotton",19
782,5ea8dcee238ae108c8a57aa1,"Summer,Plus Size,Sleeve,Dress,Loose,short sleeves,V-neck,Shorts,Women's Fashion,Fashion,Print,Casual,Women Fashion",13
783,5c8aa4b8571dc27f6022a29a,"short sleeves,Shorts,Shirt,Sleeve,ribbed,Tee,crops,Casual,T Shirts,Fashion,Women,Women's Fashion,Tops,Cotton",14
784,5d523b41dc07526635f3ae75,"Trousers & Shorts,trousers,sport pants,skinny pants,Casual pants,pants,Pure Color,yoga pants,Short pants,Leggings,Long pants,pencil pants,Sports Pants,women trousers,Yoga,Women's Fashion,Casual,Women",18
785,5b61a98ba3839047d010fd62,"blouse,Summer,Fashion,Shirt,Sleeve,halfsleeve,Tops,Loose,blousetop,Necks,Women's Fashion,V-neck,Casual,Women",14
786,5b31e341ec739662f2bd71ab,"Summer,Fashion,Mini,plus size dress,Pleated,tank top,beach dress,Party Dress,Elegant Dress,summer dresses,Skirts,Casual,Cotton,short dress,Tops,Round neck,Sleeveless dress,Ladies,sleeveless,Robes,Holiday,Beach,Plus Size,Halter,Dress,Floral dress,Mini dress,Pocket,Women's Fashion,printed,party,Floral,knee,casual dress,sexy,Shorts,Tank,Necks,T Shirts,Women,Ladies Fashion",41
787,5e047ffa271ecb01ce39ae76,"Summer,Vest,Fashion,Lace,fashion vest,Dress,blouse,tank top,Sleeveless Shirt,sexy lace,sexy,women shirt Blouse,Tank,sexy shirts,Chiffon Shirt,Women's Fashion,cami top,women tank top,sleeveless,Tops",20
788,5e6f1aa7c182c5b14b486f9d,"Summer,Fashion,Mini,Dress,slim,short sleeves,Mini dress,Women's Fashion,printed,sexy,Women Party Dress,Skirts,Cotton,slim dress,Shorts,Sleeve,summer dress,women's dress,mini skirt,Print,Short Sleeved,blousedre",22
789,5eeef4c4066647a9388a8ac2,"joggingpant,Shorts,Casual pants,pants,Summer,Overalls,beachpant,tacticalpant,bermudashort,summerpant,Classics,Casual",12
790,5953892749a5f7756941171f,"sleeveless,Plus Size,Tops & Blouses,Shirt,chiffon,Tank,Tops,tank top,Pocket,Women's Fashion,Fashion,V-neck,sexy,button,loose t-shirt,Shirts & T-Shirts,Casual,sleeveless tops",18
791,5ea8f0eb3f8a650a4227f717,"Mini,womens dresses,Summer,sleevele,Dress,Mini dress,Women's Fashion,Fashion,backless,party,sexy,summer dresses,Women S Clothing,Casual,sleeveless",15
792,5d2823d9afa40277f9dcd92d,"blouse,Plus Size,Shirt,Sleeve,shirt dress,Long Sleeve,robefemme,Tunic dress,Casual,long dress,Women's Fashion,Fashion,Ladies,Cotton Dress,Dress,casual dress",16
794,5a6af94ffb04de342fa3ff8b,"Summer,Plus Size,Sleeve,Tops,womens top,short sleeves,camouflage,Shorts,T Shirts,Women Clothing,V-neck,Tops & T-Shirts,camouflagetshirt,printed,Women,tops for women,t",17
795,5c83278c6b39e64d6c16c907,"Summer,Fashion,high waist,Vintage,Waist,Swimwear,Bikini,Women's Fashion,retro,Women,Suits,sexy,Swimsuit,Beach,Swimming",15
796,5c874bffc7901e40dcb53cd2,"Summer,Plus Size,Tank,tunic top,asymmetric,summer shirt,summer t-shirts,tank top,women summer tops,Sleeveless Shirt,Fashion,women tank top,Ladies,Printed T Shirts,Tops,Women",16
797,5e4ce8cc2ce2e50680cee732,"Mini,Fashion,Summer,long dress,plus size dress,Dress,slim,V-neck,Mini dress,Women's Fashion,Party Dress,Sexy Dress,maxi dress,Skirts,Casual,casual dress,Deep V-Neck,party,Dresses,Plus Size,summer dress,Slim Fit,Sleeveless dress,Evening Dress,Ladies,women dress,Beach,sleeveless",28
798,591e8dcf49043a6ea25b1a31,"Hip Hop,Summer,Fashion,Shirt,Funny,onecktshirt,Tops,summer t-shirts,Tee,Men's Fashion,Cool T-Shirts,T Shirts,Men T-shirt,Men,3dprintedtshirt,sizesxxxl",16
799,5e6079792389e6a7ef176eed,"bathing suit,Fashion,high waist,Sunflowers,Beach,Waist,beach wear,Swimwear,Bikini,printed,Suits,Swimming,Women,Swimsuit,Women's Fashion,Two piece set",16
800,5d00ccdde1fe9971cb8aef7a,"Summer,Plus Size,Floral print,Tank,Tops,Spaghetti Strap,tank top,Women's Fashion,Flowers,Spaghetti,Print,sleeveless,Fashion,Casual,Women",15
801,5eec6643d6854068e20df558,"butterfly,Summer,printeddre,halter dress,dressesforwomensummer,Beach,Dress,boho,V-neck,beach dress,bohemian,icesilk,Ladies,sleeveless,Skirts,butterflyprintskirt,Casual,Women's Fashion",18
802,5d82f19340367911da1b9ee7,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion",13
803,5e6885a8835b431211cdcd46,"Summer,Fashion,art,Shirt,Sleeve,tattoo,Tops,Men,short sleeves,Men's Fashion,retrotshirt,Round neck,T Shirts,Shorts,3D T-shirt,Casual,Print,Tee Shirt,printed",19
805,5e9afadf98c04211c179fcf4,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",12
806,5c78989a826e994cd3bdab97,"Summer,bandage dress,women dresses,Spring,Dress,slim,casual dresses,Women's Fashion,Fashion,springdre,summer dresses,Casual,casual dress,Slimwaist,party,sleeve dress,Necks,Sleeve,Dresses,Waist,Gifts,long sleeve dress,Ladies,women dress,Women",25
807,5e913de867b78002c07d5ff9,"suspenders,Summer,Plus Size,Tank,Shirt,Beach,Tops,Loose,Women's Fashion,Fashion,printed,Summer Fashion,sleeveless,Cotton,blouse,Casual,Women",17
808,5de22bd604954c94ec9b6c99,"Summer,beachlooseshort,elastic waist,Waist,Elastic,mensdrawstringshort,Outdoor,Shorts,casualsummersportsshort,menssolidcolorshort,men's shorts,Casual,menspocketsshort",13
809,5d5bb89494613054c04a2e21,"pleated dress,robefemme,summer dress,V Neckdress,Casual,kleid,maternitydres,Party Dress,prom dress,maxi dress,Robes,Beach,loose dress",13
810,5b1371ddd068ec1ed5ebabd1,"Summer,Beach Shorts,Fitness,Slim Fit,Men's Fashion,sportshort,Shorts,Running,bodybuildingshort,shortsformen,Men,sknnyshort,Sport,Beach,tracksuitshort",15
812,5954c8008329cb74b77e81e6,"Women's Fashion,Summer,Plus Size,long dress,Beach,Dress,slim,boho,beach dress,Party Dress,printed,party,sexy,Ladies,sleeveless,Striped,Fashion,Women",18
814,5e7ee69fa9d2ef00550fedaf,"Summer,A-line,women dresses,long dress,Dress,summer dress,Round neck,Cotton Dress,Women's Fashion,Women Clothing,Midi Dress,sleeveless,women dress,printed,Women,casual dress",16
815,5d08893ebcf6877edd051a36,"bodycon jumpsuits,Summer,Fashion,Shorts,Spaghetti,Spaghetti Strap,Casual,Women's Fashion,slim,Women,Ladies,sleeveless,Rompers,women Jumpsuit,jumpsuitsampromper,jumpsuit",16
816,5ec4d24b21c01ee2d6dfb50e,"summerwear,Summer,elastic waist,drawstringshort,Casual pants,pants,women's fashion T-shirt,Womens shorts,Casual,largecottonandlinenwomenstrouser,Medium,Plus Size Fashions,slimpant,Fashion,croppedtrouser",15
818,5dd372bed0d2f061a0c6fdea,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",17
819,5b5815ff4092766d7dbafc3f,"Summer,Fashion,ruffle,Plus Size Fashions,Dress,Tops,casual dresses,tank top,beach dress,Plus Size,V-neck,pocketdres,Sexy Dress,summer dresses,Beach,Casual,Cotton,tunic,Ladies Fashion,Tank,button,T Shirts,Sleeveless dress,Ladies,party,sexy,Women,Women's Fashion,loose dress,sleeveless",30
820,5d48ec8f6b0dcd5cb0c6265b,"Mini,Plus Size,Dress,V Neckdress,Mini dress,Women's Fashion,Fashion,printed,punk style,tankdre,tunic,Casual,Women Fashion,casual dress,printeddre,Tank,Necks,skull,skullprinted,punk,Cotton Dress,Tunic dress,sleeveless,Women,loose dress",25
821,5baf1d26c48bce0b1c46014b,"tank top women,Vest,Fashion,women crop top,Halter,Fitness,sporttshirt,slim,Cross,yoga top,Women's Fashion,sleeveless tops,crochet,sexy,Sport,sexy tank top,Necks,Yoga,summer tank top,Tops,Slim Fit,fitnessvest,Casual,women halter tops,strappy,solid color",26
822,5cfdbe0fba8cc019629e36f6,"Summer,Plus Size,chiffon,Slim Fit,Tops,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Tank,slim,Casual,low cut top,Women,Floral print,summer shirt,Chiffon Shirt,slim fit shirt,ruffledtop,sleeveless,tops for women",22
823,5c6a62559d67d46bb6ce5d70,"Mini,Strapless Dress,Fashion,Tank,Spaghetti,Summer,Beach,Tops,Spaghetti Strap,beach dress,tank top,bodycon,Women's Fashion,Sleeveless dress,backless,Dress,sleeveless,Mini dress,slim,Casual,Women",21
825,5ed213d6342ca33d87fe2ea4,"heightenedshoe,wedge,Sandals,casual shoes,High Heel,Slippers,Women's Fashion,Fashion,Summer,Wedge Sandals",10
826,5aed1470e9b72317ade10c19,"bohemia,Summer,Fashion,bikini set,bathing suit,Beach,Swimwear,Swimsuit,padded,boho,Bikini,bohemian,Women,Push up bikini,Women's Fashion,Bras,Swimming",17
827,5d1c8ce7d9ebfb1a55989de8,"Mini,womens dresses,Summer,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",15
828,5d178f2c35678a26633c3bff,"Summer,camisole,chiffon,Dress,slim,beach dress,Ladies,Women's Fashion,backless,printed,Floral,Robes,Beach,Casual,Women",15
829,5c9f216de87867207c7ac74b,"Summer,Plus Size,Elastic,Lace,Casual pants,summer shorts,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,Panties,high waisted shorts,Lace Up,Women's Fashion,Casual,Women",18
830,5ed8ea0b974ab76e85fb3459,"Mini,Plus Size,Floral print,Summer,Dress,slim,Mini dress,Floral,Women's Fashion,Fashion,party,Sexy Dress,Print,sleeveless,sexy,Spaghetti,Casual",17
831,5c876f5b122fda4ffb5246d0,"Summer,Plus Size,vest dress,Lace,asymmetricalhem,Bandage Dresses,Pleated,summer dress,beach dress,Cross,Casual,Cotton Dress,slingdre,Sleeveless dress,Fashion,Dress,Cotton,Women's Fashion,loose dress,casual dress",20
833,5c8a16b5cb281923bc848d20,"Summer,Plus Size,Tank,camisole,Pure Color,Loose,tank top,Tops,Women's Fashion,Fashion,sleeveless,Women,Lace,Casual,Women Fashion,Shirt",16
834,5c7e67e703cdc34ae8bd45a1,"cottonshortsleeve,printedtop,Vest,Fashion,Shirt,Summer,summer dress,short sleeves,printedwomensdre,Cats,Casual,Women's Fashion,Plus Size,casual wear,printed,patternedtop,casualsolidcolor,T Shirts,Cotton",19
835,5e4e29ed8753cc326396fbec,"Summer,printeddres,Halter,Dress,Floral dress,beach dress,Party Dress,V-neck,sleeveless,Floral,maxi dress,Casual,casual dress,Deep V-Neck,Beach,Plus Size,summer dress,Women's Fashion,Sleeveless dress,Ladies,party,Clothes,Fashion,printed",24
836,5d82f2852a8c735a7daa3e55,"Summer,Plus Size,cute,summer t-shirts,short sleeves,cottontop,Women's Fashion,Funny T Shirt,Casual T-Shirt,Casual,Cotton,Funny,Penguin,Shorts,Sleeve,graphic tee,Tops,T Shirts,Womens T Shirts,print t-shirt,Print,Women,Fashion",23
837,5d0c7fda142e760e3b414d74,"blouse,Summer,off shoulder top,Plus Size,Shirt,loose top,lace top,Tops,Collar,Women's Fashion,Fashion,Lace,Casual,Women",14
838,5d170abbc3b82d2ca527b409,"Summer,Shorts,Fashion,Beach,Dress,Jumpsuits & Rompers,Bow,beach dress,plaid,suspended,loosejumpsuit,Women's Fashion,Clothing,jumpsuit,women Jumpsuit,Rompers,Women Clothing",17
839,5c36e83cc7d0216a7835b7a1,"Summer,Plus Size,Lace,pants,Short pants,summer shorts,yogashort,women fashion shorts,women shorts,Fashion,Lace Up,Sport,trousers,Casual,looseshort,Women,Shorts,Yoga,Waist,casualshortpant,sexyshort,Women's Fashion,high waist,solid color",24
840,5a694c37a5419b68016bcb1c,"Summer,Bathing,Fashion,summerbikiniset,women swimsuit,Swimwear,beach wear,padded,Bikini,Swimming,sexy,Swimsuit,Women's Fashion,Women",14
841,5957163634bd9170cd0f7502,"Deep V-Neck,party,Women Rompers,Shorts,Necks,backlessromper,clubwear,Women's Fashion,Sleeveless dress,Sexy Dress,Women's Jumpsuits,women dress,Women,playsuit,trousers,jumpsuit",16
842,5cbd345663e9171f9180b06d,"Summer,Shorts,Sleeve,pants,Spring,Loose,short sleeves,Long pants,Fashion,off shoulder,black,Causal,Women Fashion,jumpsuit",14
843,5cece16810467a5f254abaa9,"bathing suit,Fashion,Summer,sexy bikini,beach wear,high waist,women swimwear,high waist bikini,Summer Fashion,sexy,Swimsuit,Women,Waist,women swimsuit,Beach,Swimwear,Two piece set,Bikini,backless,Suits,Women's Fashion,Swimming",22
844,5eb7863e696078086baec0ab,"cute,momshirt,Shirt,Sleeve,pregnant,Summer,Print,maternityshirt,Maternity,Cartoons,seenyousoon,Funny,short sleeves,Fashion,pregnantshirt,Shorts,Baby,pregnancyshirt,Casual,T Shirts",20
845,5e815f84532ff786c0d6190a,"Summer,Fashion,halter dress,Halter,Dresses,Dress,Spaghetti Strap,Women's Fashion,Floral dress,Floral,Elegant,beach dress,Plus Size,dressesforwomen,Elegant Dress,V-neck,maxi dress,printed,sleeveless,Women",20
847,5d3b25b59416e5223a1e30c1,"bigswing,Summer,Plus Size,Necks,splicedre,long dress,Dress,Loose,Round neck,lattice,Women's Fashion,off shoulder,printed,sleeveless,Beach,Casual,Women",17
848,5cd6627aa116696ad5a74fe4,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,Casual,Women's Fashion,Shorts,button,Tops & T-Shirts,Fashion,summer tops,Women",16
849,5d0334561d8cd85dc025691b,"Summer,Loose,Floral print,Halter,halterneck,Print,Cross,Floral,Women's Jumpsuits,Women's Fashion,Women,Summer Fashion,sleeveless,sexy jumpsuit,Wool,women Jumpsuit,jumpsuitsampromper,Women Fashion,jumpsuit",19
850,5c1b3c204f9bf4042395e823,"Beach Shorts,shorts feminino,Waist,pants,Short pants,Slim Fit,summer shorts,women shorts,high waist,Women's Fashion,Shorts,high waisted shorts,shortsforwomen,Casual,Women",15
851,58db2a4eca5fec55a2b176a8,"Summer,Bat,Fashion,Tops & Blouses,Shirt,Sleeve,Wings,tee shirt women,Tops,Women's Fashion,Shorts,T Shirts,Plus Size,european,Women,Casual,Necks",17
852,5c81feb19a4d0e06ea86daf7,"Fashion,long dress,Dress,summer dress,beach dress,boho,Women's Fashion,Party Dress,boho dress,printed,wavepointdres,slitdres,Beach,Bodycon Dress",14
853,5c944cf5b82fb711ad500ec2,"Summer,summerbeach,handwoven,beachbag,wovenbag,Bali,purses,bamboobag,Handmade,Women's Fashion,Bags,Crossbody Bag,ladiesmessengerbag,Beach,Women",15
854,5d2509a8b67b3f36849121a7,"women bags,beachbag,strawbag,pursesampwallet,Shoulder Bags,Handmade,fashion bag,minibag,Bags,Crossbody Bag,Summer,Handbags,Women's Fashion,Beach,woven,Women",16
855,5afa87619987a56b4ae7405c,"elastic waist,Lace,Elastic,pants,casualshort,Short pants,summer shorts,Women's Fashion,women shorts,women fashion shorts,High Waist Pants,Shorts,Lace Up,solid color,sexy,Beach,Waist",17
856,5cc7b24a607f2a6bbc3570e4,"hair,Baby Girl,Fashion,Elastic,Summer,Fashion Accessories,Vintage,Accessories,girlsupplie,hairrope,Rope,bowknot,Cloth,scarf,Head Bands,Women's Fashion,Hair Accessories,Bow,Women",19
858,5ccfa00e24ae2d5cf52f45ca,"Summer,Shorts,Shirt,Sleeve,pineappleshirtwomen,pineappleflowerpattern,Tops,summer t-shirts,short sleeves,Round neck,topsforwoman,Women's Fashion,Fashion,teesamptshirt,graphic tees women,Casual,T Shirts,Necks",18
859,5d1c1f12c794de7b30320ba6,"Summer,Plus Size,Necks,Dress,Polkas,Round neck,Women's Fashion,Fashion,polka dot,Sleeveless dress,Ladies,sleeveless,printed,Casual,Women",15
860,5d00afae32ac2c5a78cc059c,"Summer,Shorts,Cotton,Cotton T Shirt,summerfashiontshirt,Tops,street style,short sleeves,T Shirts,Fashion,women t shirt,featherprint,Sleeve,Print,feather,o-neck,Women's Fashion,Casual,Women Fashion,Women",20
861,5e9ea7ba3a27db3e80bb7b6e,"suspenders,Summer,Plus Size,Floral print,Sexy Dress,Mini,Dress,slim,Mini dress,Floral,Women's Fashion,Fashion,sexy,Print,sleeveless,Casual",16
862,5eb4dd1bba09581b242c01b0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",15
864,5e79d1d09981e55d65627085,"Women Vest,Plus Size,Tops & Blouses,tunic top,tanktopcroptop,Summer,backless top,sleevelessblouse,Tops,ruffletanktop,Women's Fashion,tshirtcasualtop,tank top,teevest,sexy,Ladies,Tank,Fashion,Casual,sleeveless,Women",21
865,5edf2eac07570835cf35ee02,"butterfly,Summer,Outdoor,isolation,Masks,Sport,Women's Fashion,Fashion,Health,Face Mask,Print,Women,Cotton,Casual,cottonmask",15
866,5ed89a314342ce2530775c08,"bigswing,Summer,Necks,long dress,Dress,Maxi Dresses,Round neck,Women's Fashion,printed,long dresses,sleeveless,Holiday,Beach,Casual,Women",15
867,5eb3937c9dd6ca23dcb12315,"Summer,Shorts,Yoga,Lace,pants,Athletics,Fitness,Short pants,camouflage,Women's Fashion,Fashion,Panties,t,Print,Sport,Women",16
868,5d4930a022fd6c0c10d9b8e3,"Summer,Plus Size,letter print,asymmetric,Dress,boho,Casual,Women's Fashion,Sleeveless dress,boho dress,sleeveless,maxi dress,Fashion,loose dress,casual dress",15
869,5899205070782c519e2d8738,"Set,Round Collar,Tops,Women's Fashion,Shorts,Suits,sleeveless,sexy,Sport,Fashion,Collar,Women",12
870,5cccf1b9e723f0635d81553c,"butterflyprint,butterfly,Plus Size,Summer,fashion dress,Dress,Mini dress,Mini,Women's Fashion,Fashion,Summer Fashion,knee,Casual,Women Fashion,casual dress,Shorts,button,summer dress,Women,Print,sleeveless,Above Knee dresses,loose dress",23
871,5e915fc33b3c4742cfd78b63,"Tops & Tees,Plus Size,Tank,Shirt,Summer,Tops,summer t-shirts,tank top,Women's Fashion,Fashion,printed,whiskeytshirt,sleeveless,o-neck,Casual,Women Fashion,Cotton",17
872,5ebe0ff82d407f12e15d8b69,"blouse,Summer,Plus Size,Fashion,Sleeve,Shirt,Tops,short sleeves,V-neck,loosetee,T Shirts,Shorts,Women's Fashion,Casual,Women",15
873,5a7033cfd91790235ed80f19,"Women Pants,Summer,trousers,Waist,Elastic,pants,Spring,High Waist Pants,Long pants,Women's Fashion,drawstring,loosepant,elastic waist,middlewaist,Wool,Casual,Women",17
874,5eb0f505ff79823411767eca,"Summer,Plus Size,Shirt,2pieceset,short sleeves,Outfits,Women's Fashion,twopieceoutfit,off shoulder,printed,Tie Dye,Dyes,sexy,shortsforwomen,Fashion,Women Fashion,Women",17
875,5b17a4cff4979a14e3b4bf7f,"Deep V-Neck,Vest,Plus Size,Halter,Summer,topsamptshirt,tank top,Ladies,T Shirts,Fashion,casual shirt,sexy,blouse,Tank,Casual,Women,halter top,Cotton,Loose tank tops,Cotton Shirt,Shirt,Tops,Women's Fashion,V-neck,sleeveless,women top,Ladies Fashion,button,sleeveless tops",29
876,5eb64eca0c8dbe3dfc55c400,"Summer,Toy,Gifts,bubbleball,Balloon,Children,balloonsbirthday,water,Outdoor,magicbubble,balloonsforparty,Fun,party,gaes,magicbubbleball,bubble,Inflatable,kids",18
877,5d2ee72ad0c3c6130e8e15e8,"capripant,Leggings,Beach Shorts,capri leggings,pants,Simple,yoga pants,women swimwear,Women's Fashion,Plus Size,womenswimbottom,Women,Swimming",13
878,5b45bfd6d26302285f0f83e6,"2 Piece Swimsuit,Plus Size,Swimming,plus size bikinis,sexy swimsuit,Bikini swimwear,women swimsuit,Beach,sexy bikini,Swimwear,Halter,Suits,Bikini,Fashion,Summer,swimsuits for girls,bandage bikini,Halter Bikini,Swimsuit,Women's Fashion,Women",21
879,5c079b1b3d864936c0a4c1a3,"blouse,Summer,Vest,Plus Size,letter print,cute,Tops,tank top,Casual,Women's Fashion,tankvest,Print,sleeveless,Clothing,womens vest,sleeveless tops",16
880,5cdd1c445632da70960b4b9a,"women dress,boho,Vintage Dresses,Mini,Summer,Beach,Dress,sundress,backless dress,casual dresses,Mini dress,maxi skirt,beach dress,boho dress,summer dresses,Party Dresses,Striped,Women,Women's Fashion,Casual,Necks",21
882,5ee47535e0fdab19513772a7,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,elastic waist,Fashion,Casual,Women Fashion,Women",14
883,5cf5d255217c704c9f5ac4e0,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",16
885,5b61488334144513e27ce380,"bathing suit,Fashion,women beachwear,bikini set,Bikini,Summer,Print,Swimwear,Swimsuit,Floral print,beach swimwear,Women's Fashion,high waist,2piecesbikini,Suits,Floral,floralprintswimwear,Women,Beach,Waist",20
